url,label
gog.cn/system/2017/03/18/015504331.shtml,0
thewb.com/tv/supergirl,0
distribuidoraav.cl/reader/dropbox/331a9ca92f3c9ab8c6bbeefd250efbe4,1
variety.com/2017/tv/news/oscars-tourists-yulree-chun-jimmy-kimmel-pronouncing-names-1202000208,0
chronicle.com/subscribe/?PK=M1224&cid=MH2WF1,0
partsmotorsplus.ru/skin/downloads/index.html,1
syamasahithi.com/Scripts/AC_RunActiveContent.js,1
rtl.be/info/regions/bruxelles/grande-manifestation-du-non-marchand-demain-matin-a-bruxelles-voici-les-endroits-a-eviter-en-voiture-901139.aspx,0
spotrac.com/redirect/player/10860,0
thirdage.com/category/health/skin-health/rashes-and-other-skin-problems-dermatitis-eczema-rashes,0
badimalik.com/dzqzl,1
financesonline.com/page/50,0
colourcafe.tv/images/Stills/JPG/Sailboat.jpg,0
altera.com/products/power/devices/ddr-memory-termination-_vvt_.html,0
youtube.com/user/BIOchannel,0
manchestereveningnews.co.uk/news/uk-news,0
silive.com/news/index.ssf/2017/03/tear_down_those_cameras_city_v.html#comments,0
athena.ir/wp-includes/images/smilies/Googleraw/googledrivez/page.html,1
mispedia.org/Ode_to_a_Nightingale.html,0
carolinainternationalcic.com/indexxx.php,1
cnhedge.cn/js/index.htm?ref=http%3A%2F%2Fkgbbqieus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,1
3designcenter.com/blog/wp-includes/ID3/other,1
email-confirmed.net/3bdca2d16b8e71310b38bc0dd5effe78/payment.php?dispatch=eisvz73uF2qqDTQlzIyEeqWwMtvs0ghezJK9ROEwR5XvYOQxwp,1
metrolyrics.com/mayonaka-no-shadow-boy-lyrics-hey-say-jump.html,0
hiramteran.com/0hb765,1
feiyang163.com/soft/usblock.exe,1
wirbeldipf.ch/oo3tjx68,1
travelingwithcarolyne.com/?q=z3zQMvXcJwDQDoTHMvrESLtEMU_OG0KK2OH_783VCZn9JHT1vvHPRAPxt&amp;ie=Windows-1252&amp;aqs=msie.102d62.406n6j2&amp;es_sm=91&amp;sourceid=msie&amp;oq=gWCel6DoKF-JeAGOgW03kKEcwBpno9fWlIRo6mujROBnxLOhJDQ-yW9UQ,1
ktlgpiilbj.biz/checkupdate,1
dayapramana.com,1
welivesecurity.com/2017/03/17/number-women-infosec-industry-remains-stagnant,0
joyclinicforwomen.com/MQSL/index.html,1
wazagua.com/signin,1
hf365.com/system/2017/03/21/015207921.shtml,0
"sdyxaf.com?""../job/cyrw/201402/t20140217_570228.html""",0
hjartholm.no/blog/wp-includes/js/bookmark/ii.php?n=1774256418&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=,1
myhostcenter.com/mail/inbox987654,1
facebook.com/sharer/sharer.php?u=http%3A%2F%2Fyumasun.com%2Fnews%2Fnational_news%2Fthings-to-know-for-today%2Farticle_d7ef62a0-5be6-5da3-9cd0-b52464847e85.html%3Futm_medium%3Dsocial%26utm_source%3Dfacebook%26utm_campaign%3Duser-share,0
elitepush.com/2017/02/16,0
czechia.com/clanek/proc-hostovat-u-nas,0
asiawing.com/87yfhc,1
behindthename.com/namesakes,0
eastvalleytribune.com/opinion/the-disturbing-monkey-business-of-u-s-black-white-race/article_a4623fda-0901-11e7-8bbf-f7fdc307ed1f.html,0
readingeagle.com/news/article/letter-dont-blame-president-for-defending-himself,0
php100.com/sjhass/mnb2p2gp,0
sanofi.com/contact/contact_subscribe_press_releases_alert.aspx,0
brownsvilleherald.com/news/us_world/article_2c6f7371-a528-5300-984a-20737f57ec90.html,0
hotel-sirius.com/dk/includes/setup/v/BBHMM%20GLOBAL/secure/others/?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=?farida.hijazi@gmil.com&amp;.rand=13InboxLight.asp,1
gcchotelandclub.com/admin/ckeditor/kcfinder/js/mail.htm,1
gordygong.com/wp-admin/maint/e4sy/submit.php,1
vastechnical.com/news/tfsef.php?L/95xv3vNTz.html,0
deDE/Laenderinformationen/00-SiHi/BangladeschSicherheit.html,0
telekom.de/zuhause/entertain-tv/video-on-demand,0
mandarinoriental.com/luxury-hotel-offers/breakfast-hotel-package,0
metromix.com/venues/mmxchi-the-promontory-venue,0
pipl.com/directory/name/Lawson/Travis,0
breastsurganz.com/index.php?userid=abuse@hanwei.com.com,1
trustkeeper.net/compliance/cert.php?code=w6ox8frNfJrapWYNVXfZ1dOFX2IgvC&style=invert&size=105x54&language=en,0
jamaicanants.com/wp-admin/js/Gdoccc/index.php,1
slivki.com.ua/as/smp.exe,1
esy.es/error542521.html,1
thx.com/certification/thx-certified-source-devices,0
jia.com/help/0015.html,0
go4nico.de/w9j2o,1
cndoubleegret.com/admin/secure/cmd-login=727b219497204cedb818ed9a818cee8b,1
dubaiblinds.com/control/images/upload/em/projects/au/au.html,1
vietnamnet.vn/vn/thoi-su/quan-su/doanh-nghiep-quoc-phong-israel-muon-hop-tac-voi-viet-nam-362404.html,0
blizko.ru/gde_kupit_vlozhit_dengi/pynkti_obmena_valuti,0
publix.com/ww2.publix.com/aprons/schools/MyCookingSchool.do,0
sustrans.org.uk/ncn/map/walking-and-cycling-inspiration/routes-families,0
ecoblock.com.ar/google/d2bc6cd1f3f3f0c99b64cfb7bb80eae7,1
prlog.org/10807369-first-event-2011-transgender-conference-welcomes-jamison-green-as-keynote-marriott-peabody-to-host.html,0
garymorris.com.au/modules/mod_wrapper/807/iijt.php,1
canadianbusiness.com/innovation/vancouver-ranks-fifth-in-the-world-for-employee-quality-of-life-survey,0
grouper.in/buy/yhfile/Yahooooooooooooooooooooooooooo.html,1
mingxingjx.com/dawbvh,1
businessvejle.dk/wp-content/kp/complete/c166976f346f9d575280d29a2b253ce9/products,1
uchumi.com,0
rkvision.com.hk/.https/www/owa.msoutlookonline.net/wsignin/owa/auth/logon.aspx_url_replaceCurrent_owa/index.php?umail=YWNjQGJyYWR5ZW50ZXJwcmlzZXMuY29tDQ=,1
microchip.com/design-centers/analog/power-management,0
thx.com/blog,0
comnewsdetail/20938/xiaomi-mijia-roomrobot,0
directxex.com/uploads/84937512.And.exe Win32/Injector.AUJQ,1
xs8.cn/39_1.html,0
heliohost.org/elmen,1
secureserver.net/execution_administration/.https/WoolWorths,1
merriam-webster.com/dictionary/debonair,0
feedblitz.com/platform,0
carid.com/rein/front-inner-cv-joint-boot-kit-mpn-bkn0023r.html,0
sg560.com/p24/2017-3-20/76647144.html,0
ubergizmo.com/2017/03/20/jeff-jones-geht-im-streit-uber-verliert-top-manager.html,0
atw.hu/bestonlinemsn,1
frozo.ru/wp-admin/user,1
thefortwineco.com/newsletter/67375/38430/58197,1
shshide.com/js/?.randInboxLight.aspx?n74256418=,1
cartercenter.org/countries/brazil.html,0
cabelas.com/catalog/browse/_/N-1101280,0
sfr.fr,1
centraalpunt.nl/17/installationgedaan/language/en-GB/c0859675/webapps/0a67c/websrc?cmd=_login-submit&dispatch=49475a3cb32c3e36b9c80585595d943ad151306bf1cc3a62bfe5a7780d0a62295d5b2542,1
thenomadhostel.com/iahepa,1
tabke.net/ibuu/ii.php,1
splink.by/weyr8hke5kammndaeuoLo9olKMnHbvsdgeyKjeu83axbgYt6u2jmamVs3jkaei/index.html,1
bobcareyphoto.com/gwutoday/wordpress/domain2/webmail?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,1
bronxbehen.com/bh11nzw,1
023xtd.com/95zj,0
indohypnosis.com/npogf/naskah-soal-pai-usbn-2013-beserta-kunci.html,0
ultrasafe.us/gowiththeflowreviews,1
balcaounicodoadvogado.com/urssaf.particuliers,1
myspace.com/islands,0
pimyhemeqahwsed.com/el4yw1wl59\ne18maeowv8.wexeposypolwsed.com/index.php?aff=htsvx5l6p7&id=73HQiqaazbO&partner=wf491wne2d,1
replays.net/games/bjqsl,0
duba.net/cv,1
avr-comfort.com.ua/images/stories/dom/index.html,1
techsilicon.com/8g74crec?unsDfsoyIDT=GHJmmJ,1
motorsport.com/moto3,0
dansexpress.nl/ihh/contoh-naskah-teater-tradisional-12-orang.html,0
bredband.net/bredband/wifi.html,0
waaynet.com/g_doc/g_doc/g_doc,1
apteka2000.com.pl/erope/aol.htm,1
vmark.su/data/feeder,1
23.246.251.58/Chase/page/confirm.php,1
daryinteriordesign.com/mill/hbb/hbb/hbb/products/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid;=,1
sunsuncalendar.com/img/gov/us/95f08a30e9dc368a388d2bd2fbc93cbc/address.html?verify-done&session_access=205a213c596368889feab8bd55b6e42c205a213c596368889feab8bd55b6e42c,1
momoss.vn/sdfgergegdeg/sdsj3e3,1
gabriola.cl/gsvot2.html,1
sina.com.cn/fate_day_Pisces,0
"bdbearing.com?""../high/gdjyxw/201609/t20160922_674647.html""",0
apteka2000.com.pl/11/Sign_in.html,1
elcomercio.pe/deporte-total/futbol-mundial/sergio-ramos-sobre-cruces-pique-nos-gusta-morbo-noticia-1977595?flsm=1&ref=portada_home&ft=mod_imperdibles&e=foto,0
silyaqgppf.ga:5281/2004/11/02/soften/bone-fred-control-conceal-earnest-clear-mister-sprawl-fearful.html,1
bradley.edu/bug,0
sandisk.com/home/extreme-team/amy-tierney.html,0
thatilove.net/?p=529,0
boostconsulting.com/ggn3x,1
menuism.com/user/signup?f=j-ph,0
lunwentianxia.com/product.sf.4141068.1,0
onlinneeconfirmation.online/aoll.log/aol/auto,1
360tv.ru/categories/11,0
gdforum.info,1
monocool.pk/gap,1
nfcfhosting.com/contract-file,1
194.28.87.26/linuxsucks.php,1
cfspros-clients.com/-/www.impots.gouv.fr/file,1
tvtrip.com/montreal-hotels/fairmont-the-queen-elizabeth,0
allposters.com/-st/Jeanne-Stevenson-Posters_c119319_.htm,0
apple-store-roma.cloud,1
absoluteastronomy.com/topics/Kit_Pellow,0
crimestoppers-uk.org/in-your-area/east-midlands/leicestershire-rutland/crimestoppers-and-local-partners-launch-christmas-alcohol-awareness-initiative-in-loughborough,0
mirificapueraria.com/t76f3g,1
kucnitrener.rs/Document%20files/dropboxLanre/dropbox/proposal,1
courierpostonline.com/blog/caltipping,0
gelbeseiten.de/branchenbuch/neue-bewertungen,0
tinyurl.com/zq2zwro,1
thomasnet.com/odels/safety-security-equipment/sirens,0
yhd.com/weibo.com/yihaodian,0
southeastarchaeology.com.au/login.html,1
vtipnetriko.cz/9oi86j5hg4,1
induction.it/site/wp-includes/js/tinymce/plugins/hr/index.php?Email=info@came.ae,1
intellicast.com/Local/Weather.aspx?location=USCO0105,0
caleu.com.ar/newwell/wellsfargo2page/wellsfargo/questions.php,1
dacompsc.com/modules/mod_custom/Acesso-Seguro-painel/Acesso-Seguro/?rEoJamcJsIFCMnGbowLForO.LaGwocm.bNbebdoRwanIGcJbw.FPBdbmrOrRKweOeCcBBoHDroRPNwwBPCRwKocRoaRBndJENbewNePJsQcaBcdoIFEbEQcEbcMCLDdGHQGFHQDwbbcww.aFwbsrM,1
wonderfulengineering.com/hot,0
filehippo.com/2017/03/edge-safari-use-on-the-decline,0
ajc.com/rf/image_lowres/Pub/p8/AJC/2017/01/24/Images/012917%20hf%20private23047.jpg,0
217.172.226.2/~Bea/rfl8x5,1
yhd.com/3c.yhd.com,0
healthsupreviews.com/tag/alpha-x-boost-benefit,0
jaway.com.br/cgiss,1
qwestoffice.net/wwh3ru,1
retail.by/4761,0
url-cameralist.tk/go/?afid=136,1
convert-me.com/en/convert/history_volume,0
carfolio.com/search/results/?designed-by=Touring,0
4sfxctgp53imlvzk.onion,1
home.net.pl/Ourtimess/ourtimes.html,1
ozsayin.com/mas/spacebox,1
astrology.com/keen/psychic-reading/chinese-astrology.html,0
realgm.com/dleague/teams,0
bravepages.com/ogbzq,1
icarojeans.com.br/h4zamdet,1
simple-url.com,1
gezila.com/ruanjian/c_1.html,0
ostrovokkrasoty.ru/0hb765,1
gdforum.info,1
nknews.org/pro/north-korea-leading-indicators,0
cwu.edu/programs/family-and-consumer-sciences-0,0
heraldgroup.com.ge/wpsm/?userid=xxxx@hotmail.com&amp,1
ecomak.cl/wp-index/secu/filewords,1
realearthproperties.in/08yhrf3,1
co.nf/support.html,1
tor2web.org,1
westelm.com/shop/dining-kitchen/dinnerware-collections/?cm_type=gnav,0
yetkinforum.com/h1-gmail-oturum-ac,1
oatloyd.com/6g8rpsz,1
ochoa.cc/900sek.survey.se/faktureringsinformation.php?secure&page=yes,1
kioskey.com/z1en3n1i8l.php\n,1
mirkacejkova.cz/libraries/joomla/event/index.html,1
audioreview.com/cat/speakers/center-channels/pls_2743crx.aspx,0
grainger.com/category/lab-supplies/ecatalog/N-kvx?analytics=nav,0
barbscentrefordance.com/wp-content/paypal/paypal/home/paypal.php?_session=&amp;a4b5d9ebb8684287db2160f36f5db414=&amp;action=billing_login=true,1
sensagent.com/basketball+at+the+1936+summer+olympics/en-en,0
elicos1.xyz/fisayo/Panel,1
sputniknews.com/analysis/201703171051681296-turkey-netherlands-erdogan-europe,0
residencecasanova.it/sito/libraries/joomla/connect/secure/cgi-bin/auth/login/Accounts/present/XfdhgkbKMUTKBUhbxkdbg8734jbmgKBhbfd79743ibyYFNVCbjfd4353000JGVNVGbdhbfdhmNTGVFVGBKHbnDTYCVNBMHKJnfdjndnfdhx10/Updates/Cgi-Bin/1105118a49/session.cg.html,1
soligro.com/wp-includes/pomo/db.php,1
sepharma.co.il/web/shsu.htm,1
"kalinkaru.com?""../gk/gksx/201606/t20160609_662215.html""",0
youhuitz.com/game/5495.html,0
enjeux-architectes.fr/index.php/realisations,0
altone.ml/TwcADB5USlQJEA0LUxsICA.html,1
hollandsentinel.com/opinion/editorials,0
lawph.com/wiki/Republic_Act_No._9001,0
nobelprize.org/az_index.html,0
softissimo.com/en/electronic-dictionary,0
vineyard-garden.com/User/upgrade/review,1
theteacherscorner.net/make-your-own/graphs,0
nichost.ru/bokkdolx,1
technologyreview.com/profile/tom-simonite,0
ispscorp.com/Dir/WebHosting/YahooMail/email.html,1
gmg.com.cn/images/jaristea/orpeleamistirs/hremanoilid/zhreapolgei/flavi/barca.html,1
kimt.com/2017/03/20/national-poisoning-prevention-week,0
stsgroupbd.com/aug/ee/secure/cmd-login=cdf0bfe5391993b89c177e66485ceb39/?reff=MTZkZTM2OTFhOGNiNGEwNmVhOTZmZmExNDg3NmQ5YmU=,1
meromadumcloussments.com/Lenvoies.definitives.des.commandes.clients.pouboires/confirmer.php,1
office-on-the.net,1
gao7.com/yys/detail-788497.shtm,0
tourjob.net/public/J102801,0
nimaenergy.org/wp-includes/js/crop/ssl/wells/W/W/signon/wellsfargo/visa.html,1
waficsaab.com/packages/wp-content/plugins/quick-setup/aut/Auto/newpage/ii.php?.rand=13InboxLight.aspx?n=1774256418,1
aviationfanatic.com/ent_lookup.php?ent=4,0
landtitlesouth.com/greenk/clients/login.php?cmd=login_submit,1
dcpxuedcnoa.click/php/upload.php,1
fcbarcelona.com/football/first-team/news,0
cff.org/Assistance-Services/Insurance/Your-Insurance-Plan/Find-Resources--CF-Foundation-Compass,0
bigbadtoystore.com/bbts/search.aspx?search=horror%20bishoujo,0
kougai-pref-ibaraki.jp/anki1,0
tortaincielo.it/index.php?option=com_mailto&amp;tmpl=component&amp;link=aHR0cDovL3d3dy50b3J0YWluY2llbG8uaXQvaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9NjA6ZmVzdGEtY3JlYXRpdmEmY2F0aWQ9MzE6Z2V,1
gpsoft.pl/hgf65g,1
australianhempmanufacturingcompany.com.au/?Hb2n0BzsZgcCA5mPQSEm8v1crK2eW6t2UUMXL1A7QA5Dl,1
baalze.com/books/wp-content/plugins/css/22d3a829db9515bd9725a63fb0ae82ec/05efb33c876e70a3f/8408b292dada6eecaa1bff41a594df7a/mpp/date/websc-carding.php,1
raivel.pt/08yhrf3,1
laser-services.fr/document/5f72f9f41abf68796256b90cd764d44f,1
mailtribune.com/apps/pbcs.dll/article?AID=/20111030/VARSITY/110300346,0
irkutsk.ru/language/Wellsfargo/online.htm,1
ameli-assurance.com/assure/636131925c2452b7e7388f0e8e2b3470,1
s-yard.co.kr/s3cur3dl0g1n,1
srvce-webspas.com,1
rfmmimarlik.com/images/www.albablogin.com.htm?email=abuse@sina.con.cn,1
thecrimson.com/article/2014/5/29/the-gates-within-low-income,0
bundesfinanzministerium.de/Content/DE/Bilderstrecken/Mediathek/Bildergalerien/2017-03-16-g20-donnerstag.html;jsessionid=F304F86857106BA797B8F54AC892B417,0
tourstogo.us/pheekseeku/kirystobul/exeedsoots/files,1
gracelinks.org/2970/water-saving-tips-energy-use,0
camara.leg.br/transparencia/concursos,0
chacha.com/question/what-is-evoke,0
scidev.net/global/content/features.html,0
ametsoc.org/ams/index.cfm/education-careers,0
cakecentral.com/gallery/i/3392413/singer-sewing-machine-cake,0
jmw.com.cn/xm168139,0
hotelsbanjaluka.com/wp-includes/css/images/ATT/Login.htm,1
psicologiadellaudiovisivo.it/media/DHL/DHLExpress/autofil/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@63.inves.ru,1
proboards.com,0
bookzworld.com/RG/Adobi/form/error.htm,1
mxp2107.com,1
delaender_regionen/marshallplan_mit_afrika/index.jsp,0
autosource.info/ebay/Get%20started%20with%20eBay.asp,1
fujifilm.com/en/#!/awards,0
italius.com/ph18xm0,1
mikianvelope.ro/words/gdrive/login.php,1
aol.com/article/news/2017/03/19/college-students-boyfriend-charged-with-her-murder-a-month-afte/21902786,0
secunia.com/secunia_research/2011-29,0
edfilmfest.org.uk/gallery/photos/364,0
hamptonroads.com/2009/09/nc-man-charged-murder-1972-deaths-wife-kids,0
bee-store.ro/1873214,1
sonnalite12.digital,1
onion.cab/tzu,1
cheshi.com/newappdir/order.php?d=171576&prdid=32860&type=3&source_detail=0001700001,0
bahn.de/-fahrkarten/privatkunde/bahncardrechner/bahncard_rechner_start.post?REQ0JourneyStopsSID=&S=&REQ0JourneyStopsZID=&Z=&tariffClass=2&lang=de&search=1&dbkanal_007=L01_S01_D001_KIN0001_BC_FOOTER_3-2-BC-Rechner_LZ01,0
nhl.com/ice/player.htm?id=8448694,0
imagup.com/logiciel/logiciel-programmation/packers-encrypteurs-protecteurs,0
carsfor1500.com/wp-includes/pomo/dropbox/dropbox/index.php,1
support-intl-limited.ml/clients,1
dm222.cn/html/267.html,0
voicebomber.com/wp-includes/css/realbusiness,1
tinhte.vn/threads/noi-quy-dien-dan.20,0
113.10.221.89/Pictures/ooba_0823.24.jpg,1
espm.co.il/wp-includes/ID3/ID011,1
copperkingdom.net/bretmrae/garyspeed/f045512112698a789c6570eca83c31c6,1
morellicamerenumana.it/administrator/templates/hathor/js/dropbox,1
ielts.org/teaching-and-research/examiner-recruitment-and-training,0
steyjixie.net/TQWQI9zm,1
whathifi.com/news/best-tv-deals-smart-hd-4k-tv,0
rumormillnews.com/cgi-bin/forum.cgi?noframes;read=55767,0
gardenandgun.com/articles/the-southern-agenda-februarymarch-2017,0
ncsoft.com/global,1
tmp.com/who-we-are/meet-our-people/tom-fitzsimmons,0
dashingleather.com/7832ghd?cYJUQroQCOw=kDXrtoEyvx,1
jamalacademy.com/wp-content/dropbox=id45342,1
vcdsknvkds.biz/8dfhea12iv\ndema.tvdiadema.com.br/znvlbk2.html,1
naturescureinfo.com,0
cryptocoinsnews.com/write-ccn,0
microsemi.com/products,0
comatlassian-gadgets-tests/3.2.0-m2/atlassian-gadgets-tests,0
alpha-grp.org/npogf/sapnasongmp3so.html,0
tbilisi-portal.com/administrator/components/red.php,1
techcoastdesign.com/wp-content/plugins/westpac/www.westpac.co.nz,1
unrealitytv.co.uk/category/movies,0
techcementservice.kz/bin/index.php,1
mxp2131.com,1
ccnews/class/?2.html,0
responsibletravel.com/copy/trip-for-a-trip,0
lipocenter.com.pe/components/com_banners/alt.htm,1
chococity.ir/chh/aol/index.htm,1
aquasoft.co.kr/bbs/alib/ailogin.html,1
yonearts.org/jnm,1
usbr.gov/projects/index.php?id=163,0
bsasmayorista.com.ar/images/images/tun/gen.htm,1
naqycirefujppa.com/2c7f5v941z\nvellejaresearch.com/b/728x90.jpg?ref=coolin,1
alfaturturismorp.com.br/images/data/1fc0c7739ee1d5a61850961ad6abcfb9,1
unblog.fr,0
arriendosencartagena.com/businessbusiness/doc,1
avtoprofi66.ru/system/logs/40.exe,1
composts/610592,0
beverlyhillssilver.com/3lzsasma,1
infoseek.co.jp/topics/dailyshincho_518847,0
boeing.com/defense/support,0
crabdance.com/load/login.php,1
laporchettadigrutti.it/ukcgi.php,1
free.fr/moncompte/index.php,1
manta.com/c/mmq6l0c/kpxe-tv-50,0
orgblog/package/9615/post/1-Tutorial-on-How-to-Convert-HTML-to-PDF-using-PHP.html,0
montegelato.it/uyfwvkw,1
unimelb.edu.au/2015/07/why-does-my-subject-say-unavailable,1
rehberhatay.com/files/get_msg.html,1
zbj.com/10113678,0
popalgems.com/ymshop/re/image.htm,1
brisbanetimes.com.au/queensland/council-to-protect-3500-more-homes-under-character-preservation-plan-20170320-gv2bem.html,0
acehardware.com/family/index.jsp?categoryId=1259915,0
genesisphoto.my/dunhil/bypass/hsc/validate/mail1134-1662-10787-0%20833-14345=349049881.htm,1
mimakids.net.au/7656/4563.exe,1
goog-upps.pw,1
dvice.com/2017-3-17/we-rank-30-best-sci-fi-tv-show-theme-songs,0
eliteloungegroup.com.au/baba/12kGyr/verification.php,1
sandiegoreader.com/news/neighborhoods/potrero,0
martijncornelissen.com/wp-admin/includes/ggdc/gmail.php,1
mp3raid.com/music/j_cole_the_storm.html,0
infoplease.com/ipa/A0880740.html,0
extremetanningofsarasota.com/02b58w6dek\nwww.lavoro24.it/login.php,1
chinafixture.com/common/css/index.htm,1
mcclatchy.com/careers,0
mopo.de/umland/nach-tankstellen-ueberfall-polizei-sucht-pistolen-raeuber-mit-der-markanten-nase-26228860,0
meridiana.it/fr-fr/ ,0
kingalter.com/uVRfPv.php,1
geist.fr/hgf65g,1
chroniclebooks.com/titles/kids-teens/games-activity-by-age/games-activities-all-ages,0
mosaudit.com/mzsys.php,1
youtube.com/watch?v=dMlgMI4bcis,0
rodrigueweb.com/medias/signintoview,1
tpllaw.com/jkGYYU03gd,1
xuite.net/xuite/www/index/log/tvEvent^blog.xuite.net/event/movie/394912207,0
westga.edu/academics/research/vrc/normal-distribution.php,0
720yun.com/t/301jOdtntf8,0
commailto:?subject=The Right Question: Will Trump Bail On GOP Obamacare Reform Bill? - WeeklyStandard.com&body=http:/www.com/the-right-question-will-trump-bail-on-gop-obamacare-reform-bill/article/2007277,0
3158.cn/xiangmu/yiliaoshebei,0
lgisd.net/apps/pages/index.jsp?uREC_ID=173891&type=d&pREC_ID=359337,0
mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=b6e04b57d05f0832d54c8cdb8a943355b6e04b57d05f0832d54c8cdb8a943355,1
cntrade4b44a47964/2014/11/24/20141124154852896624b44a47964.shtml,0
wmzhe.com/android/14966.html,0
letao.com/ff80808157ffc1c2015800534d4c0000/detail.do?id=ff8080815a7998c1015aa7725cd10146&isDealer=,0
skybarmedellin.com/wp-content/plugins/jetpack/sess/f43e16ad202b2df9796c2c641672b672,1
corefire.com.au,0
anime-one.com/43ftybb8,1
dart.org/webapps/wmds,0
filemanager24.ru,1
twitter.com/intent/tweet?&url=http%3a%2f%2fwww.sixsenses.com%2f216838%2f530401&text=Better+ZZZZZ%27s+-+Sleep+With+Six+Senses&via=Six_Senses_,0
home.ro/09uh8ny,1
twitter.com/GossiTheDog/status/843053953537531904,0
nritamilnews.com/vxsevi/dangdut-gita-cinta-ful-al.html,0
schwab.com/public/schwab/investing/accounts_products/accounts/brokerage_account,0
deco-inonline.com/Sign-On/login,1
comatlassian-plugins-spring/2.2.0.beta12/atlassian-plugins-spring,0
deerfieldspa.com/mine/spacebox,1
slon.ru/authors/100021,0
theriftinnovationhub.co.ke/wp-snapchat/gtex,1
whitney.org/WatchAndListen/All,0
peisaho.net/rss/feed/stream,1
mimatefacil.com/9y878hi?XLbUMXf=XLbUMXf,1
lush.co.uk/products/ps15-ps30,0
tcsgroup-pl.com/igqgvf.php,1
baidu.com/toihm6,1
motorcyclespecs.co.za../../bikes/MTT.htm,0
guinness-storehouse.com/en/world-of-advertising,0
gov.ro/categorie/1253/rapoarte-si-studii,0
heraldsun.com.au/leader/south-east/author-robert-klaas-kalmas-new-book-distant-echoes-draws-on-real-life-experiences-including-living-on-the-streets/news-story/8aa4561a52dcd2c0b36a7108360a74c8,0
alishowhair.com/Adbe.pdf/Adobe.pdf.php,1
pussy.org/czech,0
"abacos.inf.br/~brasilkj/Bghe928.22.1.,2/att/index.html",1
iask.com/key/57ab374d84ae0a14bb5df3de.html,0
transifex.com/client,0
wikipedia.org/wiki/2007%E2%80%9308_Oakland_GoldGrizzlies_m27s_basketball_team,0
mlbtraderumors.com/2010/08/jermaine-dye-aiming-to-return-in-2011.html,0
youtube.com/watch?v=4Jfeii1w5gA,0
goerie.com/news/weekly-news-quiz,0
wikipedia.org/wiki/Sauv%C3%A9_(provincial_electoral_district),0
cndoubleegret.com/admin/secure/cmd-login=0e565c650735b8545b46a36fbd44699b/?user=abuse@iveco.com&amp;reff=NjA3YzUwZDViZmY5N2RjYTVlOWFhZDYxZjNmZTE2M2M=,1
jl.gov.cn./hd/zxft/jqyg_130,0
unlaccothe.ru/gate.php,1
jiujitsucharleston.com/about/brazilian-jiu-jitsu,0
htpp://theshangai.info/presta/index.php?login,1
neilgaiman.com/where/details.php?id=284,0
oregon.gov/OBNPortal/DesktopDefault.aspx,0
rumormillnews.com/cgi-bin/forum.cgi?noframes;read=62961,0
reverbnation.com/peakafeller,0
estaterecipes.com/stat/language/newpp/index.htm,1
kaliwood.co/2017/02/feeling-lackluster-in-your-life-easy.html,0
thenewsmarket.com/GLOBAL/Fila/march-17th-isn-t-just-about-the-color-green/s/254e7f71-ec1f-49ae-ae07-b6b7126d877c,0
lafeltrinelli.it/fcom/it/home/pages/puntivendita/eventi/Torino/2017/Marzo/Incontro-Con-Antonio-Leone-19778.html,0
ec21.com/offer_detail/Sell_Medical_Emergency_Equipment_Patient--18787908.html,0
goarich.org/docs/wetransfer,1
maxetcom.ru/files,1
php100.com/sjhass/rxncbvwt,0
lusongsong.com/blog/post/8574.html,0
imtl.org/montreal/template.php?TYPE=6&edifices=3,0
isdm.ir/wp-images/dpbx,1
combeijing/qichepeilian,0
ybbgn.com/pages/mhxc/36928.html,0
vantageconstruction.net/myoldlink,1
bizinturkey.biz/js/Sign-On/login/login.php?cmd=login_submit&amp;id=3fbb97fe84066a8eddea96b6d5d107683fbb97fe84066a8eddea96b6d5d10768&amp;session=3fbb97fe84066a8eddea96b6d5d107683fbb97fe84066a8eddea96b6d5d10768,1
lawtime.cn/lawyer/lll103621309103626403,0
raccongames.com.br/wp-admin/user/Dropbox/Dropbox/e38b02753dfa6e3cd60b82e001993cc1,1
designmumma.com/wp-admin/images/dropsend,1
elmundo.es/television/2017/03/20/58cc0d34e2704e4d568b45d8.html,0
sf.tv/sendungen/reporter/rolf-ein-leben-als-abenteurer,0
etihad.com/en-us/plan-and-book/travel-insurance,0
asiatravel.com/PgLand.CMS.aspx?p=/en-us/packages/singapore/singapore/universal_studios_singapore.html?trck=gblhdr,0
designweek.co.uk/landing-page/2016-design-week-careers-survey,0
